SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
103,DC:A6:32:2C:3B:38,2020-07-17 19:13:38.007794,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-72
104,DC:A6:32:2C:3B:38,2020-07-17 19:13:39.594110,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-71
105,DC:A6:32:2C:3B:38,2020-07-17 19:13:40.037945,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
106,DC:A6:32:2C:3B:38,2020-07-17 19:13:41.041610,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-73
107,DC:A6:32:2C:3B:38,2020-07-17 19:13:42.052219,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-73
108,DC:A6:32:2C:3B:38,2020-07-17 19:13:43.209108,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
109,DC:A6:32:2C:3B:38,2020-07-17 19:13:44.070396,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-73
110,DC:A6:32:2C:3B:38,2020-07-17 19:13:45.029155,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-71
111,DC:A6:32:2C:3B:38,2020-07-17 19:13:46.252390,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-71
112,DC:A6:32:2C:3B:38,2020-07-17 19:13:47.141672,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-71
113,DC:A6:32:2C:3B:38,2020-07-17 19:13:48.067910,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-72
114,DC:A6:32:2C:3B:38,2020-07-17 19:13:49.112927,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-72
115,DC:A6:32:2C:3B:38,2020-07-17 19:13:50.007936,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-72
116,DC:A6:32:2C:3B:38,2020-07-17 19:13:51.381710,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-71
117,DC:A6:32:2C:3B:38,2020-07-17 19:13:52.102371,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
118,DC:A6:32:2C:3B:38,2020-07-17 19:13:53.021724,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
119,DC:A6:32:2C:3B:38,2020-07-17 19:13:54.189238,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-71
120,DC:A6:32:2C:3B:38,2020-07-17 19:13:55.009253,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
121,DC:A6:32:2C:3B:38,2020-07-17 19:13:56.066761,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
122,DC:A6:32:2C:3B:38,2020-07-17 19:13:57.012366,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-73
123,DC:A6:32:2C:3B:38,2020-07-17 19:13:58.111838,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-74
124,DC:A6:32:2C:3B:38,2020-07-17 19:13:59.179300,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
125,DC:A6:32:2C:3B:38,2020-07-17 19:14:00.129312,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-70
126,DC:A6:32:2C:3B:38,2020-07-17 19:14:01.011813,6d032924-5aa1-4e9c-8638-48fcf76da6eb,1,1,1,-73
